UnixTime,102,104,106,109,10C,10D,10E
4752,平飞,平飞,静止,静止,向右飞行,静止,向左上升飞行
4753,平飞,平飞,静止,静止,向右飞行,静止,向左上升飞行
4754,向右飞行,平飞,静止,静止,向右飞行,静止,向左上升飞行
4755,向右飞行,平飞,静止,静止,向右飞行,静止,向左上升飞行
4756,向右飞行,平飞,静止,静止,向右飞行,静止,向左上升飞行
4757,向右飞行,平飞,静止,静止,向左下降飞行,静止,向左上升飞行
4758,向右飞行,平飞,静止,静止,向左下降飞行,静止,向左上升飞行
4759,向右飞行,平飞,静止,静止,向左下降飞行,静止,向左上升飞行
4760,向右飞行,平飞,静止,静止,向左下降飞行,静止,向左上升飞行
4761,向右飞行,平飞,静止,静止,向左下降飞行,静止,向左上升飞行
4762,向右飞行,平飞,静止,静止,向左下降飞行,静止,向左上升飞行
4763,向右飞行,平飞,静止,静止,向左下降飞行,静止,向左上升飞行
4764,向右飞行,平飞,静止,静止,向左下降飞行,静止,向左上升飞行
4765,向右飞行,平飞,静止,静止,向左下降飞行,静止,向左上升飞行
4766,向右飞行,平飞,静止,静止,向左下降飞行,静止,向左上升飞行
4767,向右飞行,平飞,静止,静止,向左下降飞行,静止,向左上升飞行
4768,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4769,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4770,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4771,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4772,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4773,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左下降飞行
4774,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左下降飞行
4775,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左下降飞行
4776,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左下降飞行
4777,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左下降飞行
4778,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左下降飞行
4779,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左下降飞行
4780,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左下降飞行
4781,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左下降飞行
4782,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左下降飞行
4783,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左下降飞行
4784,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4785,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4786,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4787,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4788,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4789,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4790,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4791,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4792,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4793,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4794,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4795,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4796,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4797,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4798,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4799,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4800,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4801,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4802,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4803,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4804,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4805,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4806,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4807,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4808,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4809,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4810,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4811,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4812,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4813,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4814,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4815,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4816,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4817,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左上升飞行
4818,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右上升飞行
4819,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右上升飞行
4820,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右上升飞行
4821,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右上升飞行
4822,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右上升飞行
4823,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右上升飞行
4824,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右上升飞行
4825,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右上升飞行
4826,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右上升飞行
4827,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右上升飞行
4828,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右上升飞行
4829,向右飞行,平飞,静止,静止,向左上升飞行,静止,下降飞行
4830,向右飞行,平飞,静止,静止,向左上升飞行,静止,下降飞行
4831,向右飞行,平飞,静止,静止,向左上升飞行,静止,下降飞行
4832,向右飞行,平飞,静止,静止,向左下降飞行,静止,下降飞行
4833,向右飞行,平飞,静止,静止,向左下降飞行,静止,下降飞行
4834,向右飞行,平飞,静止,静止,向左下降飞行,静止,下降飞行
4835,向右飞行,平飞,静止,静止,向左下降飞行,静止,下降飞行
4836,向右飞行,平飞,静止,静止,向左下降飞行,静止,下降飞行
4837,向右飞行,平飞,静止,静止,向左上升飞行,静止,下降飞行
4838,向右飞行,平飞,静止,静止,向左上升飞行,静止,下降飞行
4839,向右飞行,平飞,静止,静止,向左上升飞行,静止,下降飞行
4840,向右飞行,平飞,静止,静止,向左上升飞行,静止,下降飞行
4841,向右飞行,平飞,静止,静止,向左上升飞行,静止,下降飞行
4842,向右飞行,平飞,静止,静止,向左上升飞行,静止,下降飞行
4843,向右飞行,平飞,静止,静止,向左上升飞行,静止,下降飞行
4844,向右飞行,平飞,静止,静止,向左上升飞行,静止,下降飞行
4845,向右飞行,平飞,静止,静止,向左上升飞行,静止,下降飞行
4846,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左下降飞行
4847,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左下降飞行
4848,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左下降飞行
4849,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左下降飞行
4850,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左下降飞行
4851,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左下降飞行
4852,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左下降飞行
4853,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左下降飞行
4854,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左下降飞行
4855,向右飞行,平飞,静止,静止,向左上升飞行,静止,向左下降飞行
4856,向右飞行,平飞,静止,静止,向右下降飞行,静止,向左下降飞行
4857,向右飞行,平飞,静止,静止,向右下降飞行,静止,向左下降飞行
4858,向右飞行,平飞,静止,静止,向右下降飞行,静止,向左下降飞行
4859,向右飞行,平飞,静止,静止,向右下降飞行,静止,向左下降飞行
4860,向右飞行,平飞,静止,静止,向右下降飞行,静止,向左下降飞行
4861,向右飞行,平飞,静止,静止,向右下降飞行,静止,向左下降飞行
4862,向右飞行,平飞,静止,静止,向右下降飞行,静止,向左下降飞行
4863,向右飞行,平飞,静止,静止,向右下降飞行,静止,向左下降飞行
4864,向右飞行,平飞,静止,静止,向右下降飞行,静止,向左下降飞行
4865,向右飞行,平飞,静止,静止,向右下降飞行,静止,向左下降飞行
4866,向右飞行,平飞,静止,静止,向右下降飞行,静止,向左下降飞行
4867,向右飞行,平飞,静止,静止,向右下降飞行,静止,向右下降飞行
4868,向右飞行,平飞,静止,静止,向右下降飞行,静止,向右下降飞行
4869,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右下降飞行
4870,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右下降飞行
4871,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右下降飞行
4872,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右下降飞行
4873,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右下降飞行
4874,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右下降飞行
4875,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右下降飞行
4876,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右下降飞行
4877,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右下降飞行
4878,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右下降飞行
4879,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右下降飞行
4880,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右下降飞行
4881,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右下降飞行
4882,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右下降飞行
4883,向右飞行,平飞,静止,静止,向左上升飞行,静止,向右下降飞行
4884,向右飞行,平飞,静止,静止,向左下降飞行,静止,向右下降飞行
4885,向右飞行,平飞,静止,静止,向左下降飞行,静止,向右下降飞行
4886,向右飞行,平飞,静止,静止,向左下降飞行,静止,向右下降飞行
4887,向右飞行,平飞,静止,静止,向左下降飞行,静止,向右下降飞行
4888,向右飞行,平飞,静止,静止,向左下降飞行,静止,向右下降飞行
4889,向右飞行,平飞,静止,静止,向左下降飞行,静止,向右下降飞行
4890,向右飞行,平飞,静止,静止,向左下降飞行,静止,向右下降飞行
4891,向右飞行,平飞,静止,静止,向左下降飞行,静止,向左下降飞行
4892,向右飞行,平飞,静止,静止,向左下降飞行,静止,向左下降飞行
4893,向右飞行,平飞,静止,静止,向左下降飞行,静止,向左下降飞行
4894,向右飞行,平飞,静止,静止,向左下降飞行,静止,向左下降飞行
4895,向右飞行,平飞,静止,静止,向左下降飞行,静止,向左下降飞行
4896,向右飞行,平飞,静止,静止,向左下降飞行,静止,向左下降飞行
4897,向右飞行,平飞,静止,静止,向左下降飞行,静止,向左下降飞行
4898,向右飞行,平飞,静止,静止,向右下降飞行,静止,向左下降飞行
4899,向右飞行,平飞,静止,静止,向右下降飞行,静止,向左下降飞行
4900,向右飞行,平飞,静止,静止,向右下降飞行,静止,向左下降飞行
4901,向左飞行,平飞,静止,静止,向右下降飞行,静止,向左下降飞行
4902,向左飞行,平飞,静止,静止,向右下降飞行,静止,向左下降飞行
4903,向左飞行,平飞,静止,静止,向右下降飞行,静止,向左下降飞行
4904,向左飞行,平飞,静止,静止,向右下降飞行,静止,向左下降飞行
4905,向左飞行,平飞,静止,静止,向右下降飞行,静止,向左下降飞行
4906,向左飞行,平飞,静止,静止,向右上升飞行,静止,向左下降飞行
4907,向左飞行,平飞,静止,静止,向右上升飞行,静止,向左下降飞行
4908,向左飞行,平飞,静止,静止,向右上升飞行,静止,向左下降飞行
4909,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右下降飞行
4910,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右下降飞行
4911,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右下降飞行
4912,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右下降飞行
4913,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右下降飞行
4914,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右下降飞行
4915,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右下降飞行
4916,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右上升飞行
4917,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右上升飞行
4918,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右上升飞行
4919,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右上升飞行
4920,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右上升飞行
4921,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右上升飞行
4922,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右上升飞行
4923,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右上升飞行
4924,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右上升飞行
4925,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右上升飞行
4926,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右上升飞行
4927,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右上升飞行
4928,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右上升飞行
4929,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右上升飞行
4930,向左飞行,平飞,静止,静止,向右上升飞行,静止,平飞
4931,向左飞行,平飞,静止,静止,向右上升飞行,静止,平飞
4932,向左飞行,平飞,静止,静止,向右上升飞行,静止,平飞
4933,向左飞行,平飞,静止,静止,向右上升飞行,静止,平飞
4934,向左飞行,平飞,静止,静止,向右上升飞行,静止,平飞
4935,向左飞行,平飞,静止,静止,向右上升飞行,静止,平飞
4936,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右下降飞行
4937,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右下降飞行
4938,向左飞行,平飞,静止,静止,向右上升飞行,静止,向右下降飞行
