UnixTime,103,104,105,10D,10E,202,20E,50B
1376,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1377,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1378,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1379,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1380,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1381,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1382,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1383,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1384,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1385,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1386,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1387,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1388,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1389,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1390,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1391,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1392,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1393,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1394,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1395,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1396,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1397,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1398,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1399,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1400,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1401,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1402,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1403,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1404,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1405,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1406,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1407,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1408,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1409,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1410,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1411,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1412,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1413,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1414,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1415,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1416,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1417,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1418,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1419,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1420,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1421,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1422,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1423,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1424,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1425,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1426,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1427,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1428,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1429,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1430,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1431,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1432,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1433,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1434,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1435,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1436,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1437,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1438,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1439,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1440,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1441,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1442,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1443,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1444,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1445,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1446,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1447,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1448,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1449,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1450,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1451,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1452,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1453,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1454,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1455,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1456,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1457,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1458,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1459,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1460,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1461,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1462,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1463,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1464,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1465,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1466,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1467,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1468,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1469,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1470,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1471,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1472,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1473,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1474,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1475,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1476,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1477,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1478,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1479,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1480,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1481,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1482,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1483,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1484,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1485,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1486,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1487,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1488,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1489,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1490,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1491,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1492,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1493,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1494,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1495,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1496,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1497,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1498,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1499,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1500,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1501,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1502,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1503,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1504,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1505,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1506,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1507,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1508,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1509,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1510,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1511,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1512,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1513,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1514,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1515,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1516,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1517,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1518,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1519,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1520,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1521,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1522,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1523,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1524,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1525,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1526,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1527,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1528,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1529,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1530,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1531,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1532,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1533,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1534,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1535,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1536,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1537,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1538,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1539,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1540,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1541,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1542,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1543,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1544,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1545,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1546,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1547,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1548,平飞,平飞,平飞,平飞,静止,平飞,平飞,平飞
1549,平飞,平飞,上升飞行,平飞,静止,平飞,平飞,平飞
1550,平飞,平飞,上升飞行,平飞,静止,平飞,平飞,平飞
1551,平飞,平飞,上升飞行,平飞,静止,平飞,平飞,平飞
1552,平飞,平飞,上升飞行,平飞,静止,平飞,平飞,平飞
1553,平飞,平飞,上升飞行,平飞,静止,平飞,平飞,平飞
1554,平飞,平飞,上升飞行,平飞,静止,平飞,平飞,平飞
1555,平飞,平飞,上升飞行,平飞,静止,平飞,平飞,上升飞行
1556,平飞,平飞,上升飞行,平飞,静止,平飞,平飞,上升飞行
1557,平飞,平飞,上升飞行,平飞,静止,平飞,平飞,上升飞行
1558,平飞,平飞,上升飞行,平飞,静止,平飞,平飞,上升飞行
1559,平飞,平飞,上升飞行,上升飞行,静止,平飞,平飞,上升飞行
1560,平飞,平飞,上升飞行,上升飞行,静止,平飞,平飞,上升飞行
1561,平飞,平飞,上升飞行,上升飞行,静止,平飞,平飞,上升飞行
1562,平飞,平飞,上升飞行,上升飞行,静止,平飞,向左下降飞行,上升飞行
1563,平飞,平飞,上升飞行,上升飞行,静止,平飞,向左下降飞行,上升飞行
1564,平飞,平飞,上升飞行,上升飞行,静止,平飞,向左下降飞行,上升飞行
1565,平飞,平飞,上升飞行,上升飞行,静止,平飞,向左下降飞行,上升飞行
1566,平飞,向左下降飞行,上升飞行,上升飞行,静止,平飞,向左下降飞行,上升飞行
1567,平飞,向左下降飞行,上升飞行,上升飞行,静止,平飞,向左下降飞行,上升飞行
1568,平飞,向左下降飞行,上升飞行,上升飞行,静止,平飞,向左下降飞行,上升飞行
1569,平飞,向左下降飞行,上升飞行,上升飞行,静止,平飞,向左下降飞行,上升飞行
1570,平飞,向左上升飞行,上升飞行,上升飞行,静止,平飞,向左下降飞行,上升飞行
1571,平飞,向左上升飞行,上升飞行,上升飞行,静止,平飞,向左下降飞行,上升飞行
1572,平飞,向左上升飞行,上升飞行,上升飞行,静止,平飞,向左上升飞行,上升飞行
1573,平飞,向左上升飞行,上升飞行,上升飞行,静止,平飞,向左上升飞行,上升飞行
1574,向左上升飞行,向左上升飞行,上升飞行,上升飞行,静止,平飞,向左上升飞行,上升飞行
1575,向左上升飞行,向左上升飞行,上升飞行,上升飞行,静止,平飞,向左上升飞行,上升飞行
1576,向左上升飞行,向左上升飞行,上升飞行,上升飞行,静止,平飞,向左上升飞行,上升飞行
1577,向左上升飞行,向左上升飞行,上升飞行,上升飞行,静止,平飞,向左上升飞行,上升飞行
1578,向左上升飞行,向左上升飞行,上升飞行,上升飞行,静止,平飞,向左下降飞行,上升飞行
1579,向左上升飞行,向左上升飞行,上升飞行,上升飞行,静止,平飞,向左下降飞行,上升飞行
1580,向左上升飞行,向左上升飞行,上升飞行,上升飞行,静止,平飞,向左下降飞行,上升飞行
1581,向左上升飞行,向左下降飞行,上升飞行,上升飞行,静止,平飞,向左下降飞行,上升飞行
1582,向左上升飞行,向左下降飞行,上升飞行,上升飞行,静止,平飞,向左下降飞行,上升飞行
1583,向左上升飞行,向左下降飞行,上升飞行,上升飞行,静止,平飞,向左下降飞行,上升飞行
1584,向左上升飞行,向左下降飞行,上升飞行,上升飞行,静止,平飞,向左下降飞行,上升飞行
1585,向左上升飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,上升飞行
1586,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,上升飞行
1587,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,上升飞行
1588,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,上升飞行
1589,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,上升飞行
1590,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,上升飞行
1591,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,向左上升飞行
1592,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,向左上升飞行
1593,向左飞行,向左下降飞行,上升飞行,向左上升飞行,静止,平飞,向左下降飞行,向左上升飞行
1594,向左飞行,向左下降飞行,上升飞行,向左上升飞行,静止,平飞,向左下降飞行,向左上升飞行
1595,向左飞行,向左下降飞行,上升飞行,向左上升飞行,静止,平飞,向左下降飞行,向左上升飞行
1596,向左飞行,向左下降飞行,上升飞行,向左上升飞行,静止,平飞,向左下降飞行,向左上升飞行
1597,向左飞行,向左下降飞行,上升飞行,向左上升飞行,静止,平飞,向左下降飞行,向左上升飞行
1598,向左飞行,向左下降飞行,上升飞行,向左上升飞行,静止,平飞,向左飞行,向左上升飞行
1599,向左飞行,向左下降飞行,上升飞行,向左上升飞行,静止,平飞,向左飞行,向左上升飞行
1600,向左飞行,向左下降飞行,上升飞行,向左上升飞行,静止,平飞,向左飞行,向左上升飞行
1601,向左飞行,向左下降飞行,上升飞行,向左上升飞行,静止,平飞,向左飞行,向左上升飞行
1602,向左飞行,向左下降飞行,上升飞行,向左上升飞行,静止,平飞,向左飞行,向左上升飞行
1603,向左飞行,向左下降飞行,上升飞行,向左上升飞行,静止,平飞,向左飞行,向左上升飞行
1604,向左飞行,向左下降飞行,上升飞行,向左上升飞行,静止,平飞,向左飞行,向左上升飞行
1605,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左飞行,向左上升飞行
1606,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左飞行,向左上升飞行
1607,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左飞行,向左上升飞行
1608,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左飞行,向左上升飞行
1609,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左飞行,向左上升飞行
1610,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,向左上升飞行
1611,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,向左上升飞行
1612,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,向左上升飞行
1613,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,向左上升飞行
1614,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,向左飞行
1615,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,向左飞行
1616,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,向左飞行
1617,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,向左飞行
1618,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,向左飞行
1619,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,向左飞行
1620,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,向左飞行
1621,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,向左飞行
1622,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,向左飞行
1623,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,向左飞行
1624,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,向左飞行
1625,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,向左飞行
1626,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,向左飞行
1627,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,向左飞行
1628,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左下降飞行,向左飞行
1629,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左上升飞行,向左飞行
1630,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左上升飞行,向左飞行
1631,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左上升飞行,向左飞行
1632,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左上升飞行,向左飞行
1633,向左飞行,向左下降飞行,上升飞行,向左下降飞行,静止,平飞,向左上升飞行,向左飞行
1634,向左飞行,向左下降飞行,上升飞行,向左飞行,静止,平飞,向左上升飞行,向左飞行
1635,向左飞行,向左下降飞行,上升飞行,向左飞行,静止,平飞,向左上升飞行,向左飞行
1636,向左飞行,向左下降飞行,上升飞行,向左飞行,静止,平飞,向左上升飞行,向左飞行
